Timestamp,"0306-BUILDINGS & GROUNDS Power Meter W-hours, Received","0058-MINERAL PROCESSING LAB Power Meter W-hours, Received",0072-BLDG Power Meter 300165 KWH Received,0575-ECCLES HEALTH SCIENCES EDUCATION BLDG Power Meter (316617) Real Energy In,"0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Total","0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Delivered",0038-ART BLDG Power Meter 319600 Energy IMP,"0002-VOICE & OPERA CNTR Power Meter (301411) W-hours, Received",0522-WEST PAVILION (HOSP) Power Meter 300379 Real Energy In,0804-CHAPEL GLEN Power Meter KWH Received,0085-EYRING CHEMISTRY BLDG Power Meter (4160V) 316611 KWH Received,"0059-MINING SYSTEMS RESEARCH LAB Power Meter W-hours, Total","0095-HPER BLDG MECH S/W Power Meter 300213 W-hours, Received",0806-GATEWAY HEIGHTS Power Meter KWH Received,0811-SAGE POINT Power Meter KWH Received,0084-BIOLOGY BLDG Power Meter 316501 KWH Received,"0555-HUNTSMAN CANCER INSTITUTE Power Meter 300432 W-hours, Received",0820-BENCHMARK PLAZA Power Meter KWH Received,0372-KENNECOTT MECH ENG BLDG Power Meter 300344 Energy Consumption,"0013-COWLES BLDG Power Meter W-hours, Received",0586-RADIOBIOLOGY ADMINISTRATION Power Meter PM Total,0014-TALMAGE BLDG Power Meter (300044) KWH Received,0079-ECCLES BUSINESS BLDG Power Meter 319599 PM Total,0079-ECCLES BUSINESS BLDG Power Meter 319599 Energy IMP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy Total,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy EXP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy IMP,"0004-KINGSBURY HALL Power Meter 1 (301210) W-hours, Received","0011-BROWNING BLDG Power Meter 300033 W-hours, Received",0049-LANGUAGE & COMMUNICATION BLDG Power Meter KWH Received,"0570-BIOMEDICAL POLYMERS RESEARCH BLDG Power Meter 1 W-hours, Received","0092-HPER NORTH Power Meter W-hours, Received","0814-SAGE POINT Power Meter 300853 W-hours, Received","0010-PHYSICS BLDG Power Meter (300030) W-hours, Received",0825-SHORELINE RIDGE Power Meter KWH Received,"0019-INTERMOUNTAIN NETWORK SCIENTIFIC CC Power Meter W-hours, Received","0029-NIELSEN FIELDHOUSE Power Meter W-hours, Received",0043-NAVAL SCIENCE BLDG Power Meter 300093 Real Energy In,"0099-HUNTSMAN BASKETBALL FACILITY Electric Meter 94 3 W-hours, Total","0040-STUDENT SERVICES BLDG Power Meter (300089) W-hours, Received",0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy Out,0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy In,"0070-QUINNEY COLLEGE OF LAW Power Meter E-1 313200 W-hours, Received",0008-EMERY BLDG Power Meter 300026 Energy Consumption,0087-THATCHER BLDG Power Meter (301204) KWH Received,0828-SHORELINE RIDGE Power Meter KWH Received,"0379-CHILDREN'S SPECIAL NEEDS CLINIC Power Meter W-hours, Received",DEMO 0065-MILTON BENNION HALL Power Meter KWH Received,0812-SAGE POINT Power Meter KWH Received,0083-FLETCHER BLDG Power Meter EAST KWH Received,"0091-HPER EAST Power Meter (300208) W-hours, Received",0071-SORENSON ARTS & ED COMPLEX Power Meter 2 (301442) Panel MSH kwh,0830-SHORELINE RIDGE Power Meter (300891) KWH Received,0017-PERFORMING ARTS BLDG Power Meter 316563 KWH Received,0827-SHORELINE RIDGE Power Meter KWH Received,0829-SHORELINE RIDGE Power Meter 300888 KWH Received,0350-TURPIN UNIVERSITY SERVICES BLDG Power Meter 1 300335 KWH Received,0039-SCULPTURE BLDG Power Meter KWH Received,"0066-SIMMONS PIONEER MEMORIAL THEATRE Power Meter W-hours, Received",0826-SHORELINE RIDGE Power Meter KWH Received,"0179-ECCLES BROADCAST CNTR Power Meter (South Power) W-hours, Received",0082-SKAGGS BIOLOGY BLDG Power Meter kWh del,0096-HPER BLDG MECH S/E Power Meter KWH Received,"0027-SOCIAL BEH SCIENCE HALL Power Meter LV W-hours, Received","0112-MARRIOTT RESIDENTIAL SCHOLARS Power Meter (316612) Energy, Real, In","0529-ECCLES CRITICAL CARE PAVILION Power Meter 300407 W-hours, Received","0086-MARRIOTT LIBRARY Power Meter 300198 W-hours, Received",0035-PRICE MUSEUM BLDG Power Meter PM Total,0377-MEDICAL EXAMINER'S OFFICE Power Meter KWH Received,0012-SUTTON BLDG POWER METER 208V (316602) Real Energy In,"0053-OLPIN UNION Power Meter (53-4) W-hours, Received",0151-SORENSON MOLECULAR Power Meter-3 300241 kWh,0815-PETERSON HERITAGE CNTR Power Meter KWH Received,0073-BLDG Power Meter 300167 KWH Received,0803-CHAPEL GLEN Power Meter KWH Received,"0582-SKAGGS HALL Power Meter 300466 W-hours, Received",0030-CAULDRON LEGACY PLAZA VISTORS CTR Power Meter PM Total,0033-CLARK FOOTBALL CNTR Power Meter PM Total,"0090-HUNTSMAN CNTR Power Meter 2 (301448) W-hours, Received",0110-ECCLES STUDENT LIFE CNTR Power Meter (HMDL) 311880 Energy delivered,"0003-GARDNER HALL Power Meter (300015) W-hours, Received",0588-POULSON CUMMING NURSING BLDG Power Meter (316622) Real Energy In,0822-BENCHMARK PLAZA Power Meter KWH Received,"0032-RICE-ECCLES STADIUM Power Meter 2 (032-813 (480V) 300076 W-hours, Received","0701-UNIVERSITY STUDENT APTS TOWER 1 Power Meter W-hours, Received",0305-PHYSICAL PLANT SERVICES Power Meter PM Total,0028-MARRIOTT CENTER FOR DANCE Power Meter KWH Received,0025-SOCIAL & BEHAVIORAL SCIENCES Power Meter 300051 KWH Received,"0533-ECCLES INSTITUTE OF HUMAN GENETICS Power Meter 3 W-hours, Received",0821-BENCHMARK PLAZA Power Meter KWH Received,0044-OFFICE BLDG Power Meter KWH Received,"0512-RESEARCH ADMINISTRATION BLDG Power Meter 301276 W-hours, Received","0309-MOTOR POOL BLDG Power Meter W-hours, Received","0057-HEDCO BLDG (Feeding 56,57,58&59) Power Meter 300129 W-hours, Received",0026-COLLEGE OF SOCIAL WORK Power Meter (Chiller 26-4) Energy delivered,"0521-SCHOOL OF MEDICINE Power Meter 300368 W-hours, Received",0005-THOMAS BLDG (CROCKER SCIENCE CENTER) OE2H Power Meter ENERGY_ELEC_ACCUM_K,"0093-HPER NATATORIUM Power Meter W-hours, Received",0060-EXPERIMENTAL STUDIES BLDG Power Meter KWH Received,0037-ARCHITECTURE BLDG Power Meter (301159) KWH Received,"0036-FILM & MEDIA ARTS BLDG Power Meter (300084) W-hours, Received","0702-UNIVERSITY STUDENT APTS TOWER 2 Power Meter W-hours, Received",0067-UNIVERSITY CAMPUS STORE Power Meter Energy Consumption,0807-GATEWAY HEIGHTS Power Meter KWH Received,"0813-SAGE POINT Power Meter W-hours, Received",0149-NORTH CAMPUS CHILLER PLNT Power Meter (300238 Chillers) 3-Phase total real energy in,0000-Home Test Power Meter Kwh Received,0041-NW GARAGE Power Meter PM Total,0009-WIDTSOE BLDG Power Meter 1(300028) KWH Received,"0074-BUSINESS CLASSROOM BLDG Power Meter (480V) W-hours, Received","0046-LASSONDE STUDIOS Power Meter 316258 W-hours, Received",0810-SAGE POINT Power Meter KWH Received,0105-ANNEX GENERAL OFFICE  Power Meter KWH Received,0051-STERLING SILL CNTR Power Meter KWH Received,"0061-MELDRUM CIVIL ENGR BLDG Power Meter W-hours, Received",0802-CHAPEL GLEN Power Meter KWH Received,0062-WARNOCK ENGR BLDG Power Meter 316606 Real Energy In,0077-CHRISTENSEN CNTR Power Meter (300172) KWH Received,0017-PERFORMING ARTS BLDG-1 Power Meter 316563 KWH Received,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy IMP,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy Total,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy EXP,"0301-PUBLIC SAFETY Power Meter W-hours, Received",0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy delivered,0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy Received,"0097-DUMKE GYMNASTICS CNTR Power Meter W-hours, Received"
2018-08-27T00:00:00-06:00 Denver,150.53125kWh,,,850kWh,1676923.634765625kWh,-1676913.96484375kWh,9163.625kWh,77.1640625kWh,,1044.625kWh,,,42393409.34375kWh,1398.9375kWh,2213kWh,4736.6875kWh,67646279.0625kWh,1720.796875kWh,527kWh,3003kWh,,1118kWh,,4279.75kWh,,,,6535.40625kWh,1.0198974609375kWh,,545.125kWh,2013.3125kWh,1621kWh,1160kWh,480.6875kWh,5498.90625kWh,,369.53125kWh,,9945.375kWh,123477398913024.0kWh,21757952kWh,795.8125kWh,703kWh,2620.09375kWh,525.59375kWh,,,1657.75kWh,,1149.4375kWh,,611.8125kWh,387.9375kWh,,523.25kWh,1720kWh,92.71875kWh,2490.375kWh,537.40625kWh,,14128kWh,,,,5173kWh,11196kWh,,,1209.5kWh,,1445kWh,6913kWh,1940.7890625kWh,1570kWh,2763.25kWh,,,3360.71875kWh,7487kWh,995.21875kWh,1973kWh,2858.28125kWh,7066kWh,1580.65625kWh,,2242.59375kWh,3892.09375kWh,0kWh,,,868.25kWh,42.0390625kWh,,228.140625kWh,8081kWh,48434812kWh,6258kWh,264.78125kWh,,794.25kWh,,,1325.6875kWh,2361.6875kWh,0kWh,,,1026.8125kWh,1613.8125kWh,1599.87109375kWh,,1269.8125kWh,433kWh,2899.375kWh,1633.3125kWh,,2434.75kWh,387.9375kWh,,,,455.5kWh,47.703125kWh,,640.375kWh
2018-08-28T00:00:00-06:00 Denver,159.59375kWh,,,834.5kWh,1677896.955078125kWh,-1677886.70703125kWh,8698.625kWh,62.2265625kWh,,988.125kWh,,,42701812.96875kWh,1382.3125kWh,2137kWh,4736.3125kWh,67437488.5625kWh,1627.5390625kWh,516kWh,2827kWh,,1079kWh,,4209.375kWh,,,,6106.828125kWh,0.52001953125kWh,,546.5kWh,1594.375kWh,1548kWh,1127kWh,468.7734375kWh,5148.234375kWh,,342.8125kWh,,10308.6875kWh,123477398913024.0kWh,18743296kWh,824.125kWh,687.75kWh,2602.53125kWh,465.5kWh,,,1626.9375kWh,,1015.75kWh,,578.875kWh,360.625kWh,,493.59375kWh,1786.5625kWh,88.0625kWh,2617.5kWh,483.390625kWh,,13120kWh,,,,5348kWh,11130kWh,,,1159.75kWh,,1454kWh,7456kWh,2003.0390625kWh,1426kWh,2779.0625kWh,,,3469.375kWh,7132kWh,895.5kWh,2085kWh,2760.625kWh,5713kWh,1514.46875kWh,,2393.34375kWh,2949.71875kWh,0kWh,,,900.0625kWh,34.6953125kWh,,198.6484375kWh,8116kWh,49740053kWh,5968.375kWh,249.46875kWh,,794.9375kWh,,,1266.1875kWh,2217.4375kWh,0kWh,,,492.6875kWh,1619.5kWh,1574.05859375kWh,,1119kWh,414kWh,2939.71875kWh,1528.25kWh,,2232.25kWh,360.625kWh,,,,460.9375kWh,47.3125kWh,,656.8125kWh
2018-08-29T00:00:00-06:00 Denver,153.0625kWh,,,828kWh,1678860.662109375kWh,-1678850.451171875kWh,9156.875kWh,79.2421875kWh,,1050.8125kWh,,,43000413.375kWh,1376.53125kWh,2202kWh,4776.25kWh,67248305.5kWh,1679.046875kWh,522kWh,3098kWh,,1089kWh,,4222.625kWh,,,,6552.046875kWh,3.77001953125kWh,,547.875kWh,1782.3125kWh,1612kWh,1230kWh,547.828125kWh,5387.421875kWh,,363.375kWh,,10926.625kWh,123477398913024.0kWh,16908288kWh,825.6875kWh,693.75kWh,2577.3125kWh,518.125kWh,,,1778.125kWh,,1060kWh,,645.09375kWh,392.875kWh,,540.5625kWh,1910.4375kWh,97.5625kWh,2886.28125kWh,539.6875kWh,,13292kWh,,,,5395kWh,11188kWh,,,1163.75kWh,,1468kWh,7526kWh,1964.421875kWh,1536kWh,2779.5kWh,,,3296.1953125kWh,6983kWh,978.875kWh,1999.5kWh,2830.8125kWh,6363kWh,1663.75kWh,,2406.5625kWh,3412.1875kWh,0kWh,,,912.8125kWh,29.7421875kWh,,352.3046875kWh,8214kWh,48715011kWh,6328.0625kWh,285.375kWh,,900.875kWh,,,1356.0625kWh,2318.3125kWh,0kWh,,,1204.25kWh,1632kWh,1612.671875kWh,,1257.0625kWh,434kWh,3208.625kWh,1624.4375kWh,,2206.375kWh,392.875kWh,,,,450.875kWh,47.546875kWh,,654.4375kWh
2018-08-30T00:00:00-06:00 Denver,159.53125kWh,,,838.5kWh,1679835.95703125kWh,-1679825.759765625kWh,9518kWh,66.6484375kWh,,1125kWh,,,43296736.53125kWh,1540.515625kWh,2255kWh,4663.8125kWh,68479186.0625kWh,1800.8828125kWh,503kWh,2886kWh,,1128kWh,,4148.375kWh,,,,6787.328125kWh,1.820068359375kWh,,553kWh,1695.5kWh,1762kWh,1297kWh,541.296875kWh,5581.5kWh,,364.71875kWh,,11320.59375kWh,123477398913024.0kWh,17301504kWh,751.25kWh,660.5kWh,2464.59375kWh,519.3125kWh,,,1800.5kWh,,1207kWh,,721.03125kWh,443.9375kWh,,588.15625kWh,1908.8125kWh,96kWh,2801.9375kWh,564.328125kWh,,13720kWh,,,,5418kWh,11430kWh,,,1172.75kWh,,1456kWh,7663kWh,1916.23828125kWh,1724kWh,2789.8125kWh,,,3156.75kWh,6956kWh,913.71875kWh,2064.5kWh,2915.125kWh,12574kWh,1639.59375kWh,,2402kWh,3296.28125kWh,0kWh,,,878.375kWh,32.46875kWh,,412.9140625kWh,8294kWh,47035831kWh,6051.0625kWh,280.5kWh,,867.5625kWh,,,1452.5kWh,2404.0625kWh,0kWh,,,1483.3125kWh,1662.25kWh,1555.16015625kWh,,1386.5625kWh,436kWh,3739.28125kWh,1681.5kWh,,2218.0625kWh,443.9375kWh,,,,495.9375kWh,46.65625kWh,,861.1875kWh
2018-08-31T00:00:00-06:00 Denver,169.28125kWh,,,823kWh,1680833.37109375kWh,-1680823.41015625kWh,9343.875kWh,84.1328125kWh,,1112.125kWh,,,43591860.25kWh,1468.328125kWh,2297kWh,4685.1875kWh,68972677.375kWh,1784.78125kWh,488.5kWh,2913kWh,,1090kWh,,3941.875kWh,,,,6696.4375kWh,5.3199462890625kWh,,550.25kWh,1843.8125kWh,1784kWh,1254kWh,574.3359375kWh,5457.34375kWh,,315.375kWh,,11091kWh,123477398913024.0kWh,17039360kWh,705.75kWh,596.25kWh,2404.9375kWh,533.25kWh,,,1810kWh,,999.625kWh,,677.03125kWh,444.75kWh,,571.46875kWh,1781.8125kWh,83.78125kWh,2767.59375kWh,619kWh,,13744kWh,,,,5351kWh,10532kWh,,,1150.5kWh,,1469kWh,7759kWh,1865.75kWh,1687kWh,2751.5kWh,,,3182.1953125kWh,6698kWh,854.96875kWh,2079.5kWh,2939.875kWh,7826kWh,1629.125kWh,,2340.25kWh,3695kWh,0kWh,,,858.6875kWh,33.28125kWh,,368.9375kWh,8098kWh,48343199kWh,6440.25kWh,266.21875kWh,,803.375kWh,,,1468.5kWh,2432.8125kWh,0kWh,,,954.75kWh,1549.3125kWh,1571.05859375kWh,,1235.25kWh,410kWh,3544.4375kWh,1723.8125kWh,,2035.875kWh,444.75kWh,,,,498kWh,47.296875kWh,,773.25kWh
2018-09-01T00:00:00-06:00 Denver,106.28125kWh,,,510.5kWh,1681657.154296875kWh,-1681649.583984375kWh,8773.5kWh,9kWh,,1052.5kWh,,,43875757.875kWh,1553.28125kWh,2234kWh,4455kWh,70151217.9375kWh,1616.1640625kWh,423kWh,2404kWh,,985kWh,,3662.375kWh,,,,6450.875kWh,0kWh,,485.125kWh,1262.0625kWh,1659kWh,1110kWh,544kWh,4614.84375kWh,,179.6875kWh,,9936.25kWh,123477398913024.0kWh,16515072kWh,555.1875kWh,447kWh,2181.9375kWh,503.34375kWh,,,1732.1875kWh,,850.3125kWh,,600.03125kWh,346.875kWh,,535.78125kWh,933.25kWh,72.34375kWh,2482.84375kWh,560.703125kWh,,12900kWh,,,,5053kWh,8572kWh,,,1054kWh,,1477kWh,7555kWh,1685.55078125kWh,1590kWh,2575.125kWh,,,2650.765625kWh,5834kWh,709.125kWh,1846.5kWh,2663.0625kWh,5240kWh,1677.90625kWh,,1921.6875kWh,3610.34375kWh,0kWh,,,732.6875kWh,2.609375kWh,,293.1796875kWh,7222kWh,50309418kWh,6414.3125kWh,220.4375kWh,,707.1875kWh,,,1399.5kWh,2363.125kWh,0kWh,,,787.0625kWh,1465.375kWh,1521.69921875kWh,,967.5kWh,264kWh,3069.34375kWh,1643.6875kWh,,1907.9149780273438kWh,346.875kWh,,,,427.375kWh,46.5kWh,,570.375kWh
2018-09-02T00:00:00-06:00 Denver,106.65625kWh,,,529.5kWh,1682377.849609375kWh,-1682370.349609375kWh,8074.125kWh,9.078125kWh,,1093.375kWh,,,44151715.625kWh,1492.484375kWh,2240kWh,4462.5625kWh,69778701.5kWh,1653.171875kWh,417.5kWh,1878kWh,,997kWh,,3441.25kWh,,,,5988.96875kWh,0kWh,,485.25kWh,1292.875kWh,1704kWh,1100kWh,530.21875kWh,4874.546875kWh,,166.5625kWh,,9682.84375kWh,123477398913024.0kWh,16252928kWh,560.8125kWh,452.75kWh,2188.28125kWh,514.84375kWh,,,1736.75kWh,,810.25kWh,,616.25kWh,347.375kWh,,528.84375kWh,941.8125kWh,128.5kWh,2281.59375kWh,558.234375kWh,,12924kWh,,,,4992kWh,8368kWh,,,1034.75kWh,,1480kWh,7398kWh,1686.37109375kWh,1576kWh,2585.5625kWh,,,2620.4296875kWh,5736kWh,756.03125kWh,1774.5kWh,2736.625kWh,4617kWh,1643.34375kWh,,1828.1875kWh,3584.3125kWh,0kWh,,,735.625kWh,2.6015625kWh,,335.1953125kWh,7157kWh,49692497kWh,6420.1875kWh,203.40625kWh,,703.875kWh,,,1364kWh,2342.25kWh,0kWh,,,844.9375kWh,1465.4375kWh,1513.2421875kWh,,973.875kWh,268kWh,3116.96875kWh,1656.3125kWh,,1630.6599731445312kWh,347.375kWh,,,,439.5kWh,47.6953125kWh,,590.1875kWh
2018-09-03T00:00:00-06:00 Denver,107.03125kWh,,,508.5kWh,1683107.556640625kWh,-1683099.4296875kWh,8045.125kWh,67.6640625kWh,,1156.3125kWh,,,44426965.71875kWh,1570.75kWh,2232kWh,4471.375kWh,70860337.5kWh,1730.171875kWh,430kWh,2632kWh,,1009kWh,,3710.75kWh,,,,6506.53125kWh,0kWh,,491.125kWh,1699.9375kWh,1716kWh,1167kWh,592.375kWh,5210.890625kWh,,177.3125kWh,,10175.6875kWh,123477398913024.0kWh,16121856kWh,579.9375kWh,452.25kWh,2214.1875kWh,546.8125kWh,,,1765.625kWh,,875.625kWh,,703.21875kWh,359.3125kWh,,582kWh,1111.125kWh,150.6875kWh,2606.625kWh,588.015625kWh,,12880kWh,,,,5073kWh,7738kWh,,,1053.5kWh,,1472kWh,7591kWh,1681.66015625kWh,1640kWh,2603kWh,,,2609.3984375kWh,6419kWh,765.09375kWh,1763kWh,2798kWh,5150kWh,1704.25kWh,,1888.625kWh,3571.0625kWh,0kWh,,,731.75kWh,2.578125kWh,,361.4296875kWh,7219kWh,49501349kWh,6392.25kWh,203.96875kWh,,679.4375kWh,,,1412.75kWh,2404.5kWh,0kWh,,,942.625kWh,1476kWh,1600.7109375kWh,,1009.25kWh,353kWh,3227.03125kWh,1713.1875kWh,,1626.380126953125kWh,359.3125kWh,,,,442.5625kWh,46.7578125kWh,,627.375kWh
2018-09-04T00:00:00-06:00 Denver,152.84375kWh,,,806kWh,1683970.58203125kWh,-1683960.3203125kWh,8224.5kWh,78.6875kWh,,1104.1875kWh,,,44712152.71875kWh,1511.328125kWh,2236kWh,4675.25kWh,70532566.375kWh,1756.3359375kWh,517kWh,2975kWh,,1115kWh,,4078.25kWh,,,,6588.5625kWh,3.27001953125kWh,,537kWh,1822kWh,1684kWh,1237kWh,539.953125kWh,5485kWh,,391.03125kWh,,11209.1875kWh,123477398913024.0kWh,16646144kWh,783.1875kWh,615.25kWh,2603.53125kWh,547.90625kWh,,,1761.125kWh,,1168.375kWh,,672.84375kWh,405.4375kWh,,541.21875kWh,1769.6875kWh,191.40625kWh,2779.53125kWh,561.953125kWh,,13800kWh,,,,5251kWh,10664kWh,,,1160.5kWh,,1458kWh,7731kWh,1929.578125kWh,1654kWh,2760kWh,,,3183.7578125kWh,6949kWh,3506.46875kWh,2093kWh,2936.625kWh,5792kWh,1657.75kWh,,2490kWh,3518.6875kWh,0kWh,,,914.625kWh,31.125kWh,,359.296875kWh,8090kWh,51500160kWh,6168.875kWh,312.40625kWh,,908kWh,,,1408.75kWh,2413.0625kWh,0kWh,,,605.1875kWh,1617.8125kWh,1575.34765625kWh,,1324.25kWh,434kWh,3485.5625kWh,1692.1875kWh,,2112.69970703125kWh,405.4375kWh,,,,478.0625kWh,46.5kWh,,772.75kWh
2018-09-05T00:00:00-06:00 Denver,145.46875kWh,,,945.5kWh,1684943.673828125kWh,-1684933.564453125kWh,8960.125kWh,78.2578125kWh,,1093.5625kWh,,,45004807.75kWh,1544.625kWh,2249kWh,4707.0625kWh,71774593.4375kWh,1794.484375kWh,526.5kWh,2989kWh,,1117kWh,,4083.5kWh,,,,6658.625kWh,10.469970703125kWh,,544kWh,1993.375kWh,1725kWh,1236kWh,566.9765625kWh,5527.78125kWh,,422.5kWh,,11269.15625kWh,123477398913024.0kWh,16908288kWh,763.1875kWh,630.75kWh,2591.3125kWh,549.03125kWh,,,1762.5kWh,,1121kWh,,666.34375kWh,402.0625kWh,,589.625kWh,1854.125kWh,175.375kWh,3089.65625kWh,610.25kWh,,14096kWh,,,,5257kWh,11162kWh,,,1201.5kWh,,1450kWh,7639kWh,1992.328125kWh,1663kWh,2790.3125kWh,,,3175.1875kWh,7041kWh,,2005.5kWh,2980.8125kWh,5971kWh,1667.4375kWh,,2622.6875kWh,3668.78125kWh,0kWh,,,933.1875kWh,30.5390625kWh,,397.8046875kWh,8175kWh,52861260kWh,6155.5625kWh,274.375kWh,,857.8125kWh,,,1375.125kWh,2424.4375kWh,0kWh,,,353.8125kWh,1616.25kWh,1630.66015625kWh,,1263.375kWh,437kWh,3736.71875kWh,1745.1875kWh,,2114.06005859375kWh,402.0625kWh,,,,476kWh,47.078125kWh,,650.5625kWh
2018-09-06T00:00:00-06:00 Denver,164.65625kWh,,,869kWh,1685919.5078125kWh,-1685909.23828125kWh,9393.375kWh,62.03125kWh,,1154.125kWh,,,45297063.09375kWh,1500.171875kWh,2283kWh,4754kWh,72309974.5625kWh,1837.765625kWh,513kWh,3327kWh,,1133kWh,,4243.375kWh,,,,6754.78125kWh,12.1099853515625kWh,,548kWh,1737.125kWh,1777kWh,1242kWh,597.28125kWh,5560.609375kWh,,417.96875kWh,,11578.59375kWh,123480587108352.0kWh,183369728kWh,744.9375kWh,634.75kWh,2468.90625kWh,549.25kWh,,,1840.75kWh,,1090.375kWh,,731.25kWh,429.1875kWh,,597.9375kWh,1990kWh,203.65625kWh,3150.09375kWh,661.96875kWh,,14404kWh,,,,5356kWh,11658kWh,,,1245kWh,,1440kWh,7585kWh,1988.61328125kWh,1778kWh,2764.8125kWh,,,3261.109375kWh,6857kWh,,2062.5kWh,3072.4375kWh,6335kWh,1634.125kWh,,2531kWh,4146.8125kWh,0kWh,,,903.1875kWh,30.4609375kWh,,393.609375kWh,8187kWh,53127760kWh,6212.5kWh,291.40625kWh,,831.75kWh,,,1439.625kWh,2446.1875kWh,0kWh,,,847.4375kWh,1626.1875kWh,1590.55078125kWh,,1302.25kWh,427kWh,3945.875kWh,1801.375kWh,,2144.759765625kWh,429.1875kWh,,,,525.25kWh,66.46875kWh,,807.75kWh
2018-09-07T00:00:00-06:00 Denver,155.71875kWh,,,811.5kWh,1686884.90234375kWh,-1686875.43359375kWh,9344.5kWh,79.78125kWh,,1148.6875kWh,,,45586494.0625kWh,1536.828125kWh,2351kWh,4693.6875kWh,72870828.1875kWh,1874.6015625kWh,495.5kWh,3303kWh,,1093kWh,,4165.125kWh,,,,7194.9375kWh,13.280029296875kWh,,540.5kWh,1915.8125kWh,1802kWh,1223kWh,650.84375kWh,5594.0625kWh,,323.75kWh,,11388.5kWh,123514786676736.0kWh,431620096kWh,760.6875kWh,586.25kWh,2211.03125kWh,593.3125kWh,,,1876.25kWh,,1113.0625kWh,,722.25kWh,427.25kWh,,629.15625kWh,1963.1875kWh,88.5625kWh,3176.9375kWh,669.484375kWh,,14356kWh,,,,5336kWh,10772kWh,,,1206.75kWh,,1457kWh,7544kWh,1903.16015625kWh,1231kWh,2714.1875kWh,,,3254kWh,6907kWh,501.6875kWh,1989.5kWh,3096.0625kWh,6203kWh,1656.71875kWh,,2528.0625kWh,5285.40625kWh,0kWh,,,900.25kWh,30.109375kWh,,422.65625kWh,8159kWh,52725593kWh,6147.9375kWh,296.78125kWh,,792.3125kWh,,,1458.5kWh,2444.0625kWh,0kWh,,,619.8125kWh,1590kWh,1622.7109375kWh,,1245.0625kWh,424kWh,3780.90625kWh,1789kWh,,2052.810546875kWh,427.25kWh,,,,495.375kWh,25.96875kWh,,731.625kWh
2018-09-08T00:00:00-06:00 Denver,100.3125kWh,,,539.5kWh,1687690.01171875kWh,-1687682.62890625kWh,9244kWh,5.8671875kWh,,1179.6875kWh,,,45866999.46875kWh,1539.234375kWh,2279kWh,4481.8125kWh,73359318.6875kWh,1870.2578125kWh,421.5kWh,2073kWh,,999kWh,,4001.125kWh,,,,7318.40625kWh,0kWh,,481.75kWh,1496.8125kWh,1820kWh,1142kWh,605.2421875kWh,4954.390625kWh,,196.21875kWh,,10504.75kWh,123556309893120.0kWh,436469760kWh,571.5kWh,443.75kWh,1926.40625kWh,588.34375kWh,,,1896.8125kWh,,944.125kWh,,715.53125kWh,354.9375kWh,,598kWh,938.5625kWh,70kWh,3165.4375kWh,683.59375kWh,,13572kWh,,,,5066kWh,9246kWh,,,1122.25kWh,,1422kWh,7480kWh,1705.69921875kWh,1103kWh,2574.875kWh,,,2650.515625kWh,6234kWh,709.1875kWh,1815kWh,2847.5kWh,5353kWh,1715.375kWh,,2221.9375kWh,5264.65625kWh,0kWh,,,764.125kWh,2.5546875kWh,,389.8359375kWh,7396kWh,52312913kWh,4962.8125kWh,239.9375kWh,,710.9375kWh,,,1485.4375kWh,2451.875kWh,0kWh,,,560.875kWh,1437.875kWh,1580.84765625kWh,,1028.1875kWh,293kWh,3456.53125kWh,1795.0625kWh,,1983.359375kWh,354.9375kWh,,,,494.125kWh,47.4765625kWh,,633.0625kWh
